,node_id,degree_choice,happiness_level,heater_preference,age,N2,N5,E3,O3,A3,A4,C6,environmentalism,frugality,degree_centrality,closeness_centrality,betweenness_centrality,eigenvector_centrality,network_avg_weighted_degree,network_avg_friendship_weight,network_strong_friendships,network_degree_outside,network_temperature_set,network_current_day,network_cost,network_avg_happiness_level,network_cost_happ_ratio
99,99,22,95,warm,40,Easygoing,Self-controlled,Assertive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2662037037037037,0.0,0.032774240326086015,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
100,100,22,95,hot,58,Easygoing,Impulsive,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Frugal,0.008695652173913044,0.2595936794582393,0.0,0.016783702738291387,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
101,101,25,85,cold,46,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2390852390852391,0.0,0.02069070217189614,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
102,102,22,85,hot,18,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.017391304347826087,0.2390852390852391,0.0,0.02069070217189614,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
103,103,22,95,cool,29,Easygoing,Self-controlled,Passive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.026086956521739132,0.26497695852534564,0.0,0.03239223066249099,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
104,104,22,95,warm,28,Easily-angered,Impulsive,Passive,Emotional,Selfish,Cooperative,Careless,Environmentalist,Frugal,0.026086956521739132,0.26497695852534564,0.0,0.03239223066249099,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
105,105,21,100,neutral,24,Easygoing,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.026086956521739132,0.26497695852534564,0.0,0.03239223066249099,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
106,106,25,95,warm,46,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.2882205513784461,0.0,0.04564142263122815,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
107,107,25,80,warm,38,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.2882205513784461,0.0,0.04564142263122815,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
108,108,25,80,hot,54,Easily-angered,Self-controlled,Assertive,Unemotional,Selfless,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2882205513784461,0.0,0.04564142263122815,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
109,109,21,80,cool,39,Easygoing,Self-controlled,Assertive,Unemotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.034782608695652174,0.2882205513784461,0.0,0.04564142263122815,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
110,110,25,95,warm,57,Easily-angered,Self-controlled,Passive,Unemotional,Selfish,Uncooperative,Cautious,Environmentalist,Frugal,0.034782608695652174,0.28465346534653463,0.0,0.07546898643167999,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
111,111,25,80,warm,59,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Uncooperative,Careless,Environmentalist,Frugal,0.034782608695652174,0.28465346534653463,0.0,0.07546898643167999,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
112,112,21,95,cool,31,Easygoing,Self-controlled,Passive,Emotional,Selfish,Uncooperative,Cautious,Not environmentalist,Wasteful,0.034782608695652174,0.28465346534653463,0.0,0.07546898643167999,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
113,113,22,80,cold,22,Easily-angered,Self-controlled,Assertive,Emotional,Selfish,Uncooperative,Careless,Not environmentalist,Frugal,0.034782608695652174,0.28465346534653463,0.0,0.07546898643167999,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
114,114,23,95,warm,38,Easygoing,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Wasteful,0.017391304347826087,0.29411764705882354,0.0,0.05675104193004572,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
115,115,22,95,neutral,41,Easily-angered,Impulsive,Assertive,Emotional,Selfish,Cooperative,Careless,Not environmentalist,Frugal,0.017391304347826087,0.29411764705882354,0.0,0.05675104193004572,13.176470588235293,2.871794871794872,27,1,22,0,21,90.47,0.23212114513098264
